District,Time Id,Dose 1,Dose 2
TG_Jangaon,week9,1531,13
TG_Jangaon,week10,2825,117
TG_Jangaon,week11,2986,379
TG_Jangaon,week12,6480,763
TG_Jangaon,week13,10033,1014
TG_Jangaon,week14,13932,1817
TG_Jangaon,week15,9762,1711
TG_Jangaon,week16,3182,3537
TG_Jangaon,week17,392,3512
TG_Jangaon,week18,-11,0
TG_Jangaon,week19,1381,3038
TG_Jangaon,week20,471,747
TG_Jangaon,week21,3052,283
TG_Jangaon,week22,6230,212
TG_Jangaon,week23,11298,393
TG_Jangaon,week24,11361,905
TG_Jangaon,week25,4940,2200
TG_Jangaon,week26,4366,3844
TG_Jangaon,week27,2514,7768
TG_Jangaon,week28,-31,5282
TG_Jangaon,week29,465,2535
TG_Jangaon,week30,3052,1282
TG_Jangaon,week31,5718,574
TG_Jayashankar Bhupalapally,week1,196,0
TG_Jayashankar Bhupalapally,week2,242,0
TG_Jayashankar Bhupalapally,week3,93,0
TG_Jayashankar Bhupalapally,week4,704,59
TG_Jayashankar Bhupalapally,week5,944,1100
TG_Jayashankar Bhupalapally,week6,81,136
TG_Jayashankar Bhupalapally,week7,229,154
TG_Jayashankar Bhupalapally,week8,496,588
TG_Jayashankar Bhupalapally,week9,134,58
TG_Jayashankar Bhupalapally,week10,654,79
TG_Jayashankar Bhupalapally,week11,849,-44
TG_Jayashankar Bhupalapally,week12,3272,96
TG_Jayashankar Bhupalapally,week13,24384,85
TG_Jayashankar Bhupalapally,week14,23628,474
TG_Jayashankar Bhupalapally,week15,13538,318
TG_Jayashankar Bhupalapally,week16,2792,1258
TG_Jayashankar Bhupalapally,week17,1471,3192
TG_Jayashankar Bhupalapally,week18,-2,0
TG_Jayashankar Bhupalapally,week19,2678,4201
TG_Jayashankar Bhupalapally,week20,2138,3310
TG_Jayashankar Bhupalapally,week21,4812,1971
TG_Jayashankar Bhupalapally,week22,7890,1001
TG_Jayashankar Bhupalapally,week23,4733,659
TG_Jayashankar Bhupalapally,week24,9270,458
TG_Jayashankar Bhupalapally,week25,4102,130
TG_Jayashankar Bhupalapally,week26,5884,30
TG_Jayashankar Bhupalapally,week27,3300,3914
TG_Jayashankar Bhupalapally,week28,6561,7188
TG_Jayashankar Bhupalapally,week29,8734,7070
TG_Jayashankar Bhupalapally,week30,6027,4443
TG_Jayashankar Bhupalapally,week31,4793,3293
TG_Jogulamba Gadwal,week1,662,0
TG_Jogulamba Gadwal,week2,203,0
TG_Jogulamba Gadwal,week3,151,0
TG_Jogulamba Gadwal,week4,1141,68
TG_Jogulamba Gadwal,week5,867,1132
TG_Jogulamba Gadwal,week6,110,119
TG_Jogulamba Gadwal,week7,428,118
TG_Jogulamba Gadwal,week8,669,852
TG_Jogulamba Gadwal,week9,976,32
TG_Jogulamba Gadwal,week10,1618,58
TG_Jogulamba Gadwal,week11,2402,9
TG_Jogulamba Gadwal,week12,10298,100
TG_Jogulamba Gadwal,week13,10036,510
TG_Jogulamba Gadwal,week14,8761,1199
TG_Jogulamba Gadwal,week15,7996,1068
TG_Jogulamba Gadwal,week16,3513,2066
TG_Jogulamba Gadwal,week17,469,1892
TG_Jogulamba Gadwal,week18,-27,0
TG_Jogulamba Gadwal,week19,1026,569
TG_Jogulamba Gadwal,week20,689,240
TG_Jogulamba Gadwal,week21,5545,61
TG_Jogulamba Gadwal,week22,4092,63
TG_Jogulamba Gadwal,week23,3110,293
TG_Jogulamba Gadwal,week24,3848,1276
TG_Jogulamba Gadwal,week25,2168,2382
TG_Jogulamba Gadwal,week26,3337,3641
TG_Jogulamba Gadwal,week27,2237,4037
TG_Jogulamba Gadwal,week28,1911,2597
TG_Jogulamba Gadwal,week29,2389,1279
TG_Jogulamba Gadwal,week30,1316,756
TG_Jogulamba Gadwal,week31,705,411
TG_Kamareddy,week1,325,0
TG_Kamareddy,week2,928,0
TG_Kamareddy,week3,673,0
TG_Kamareddy,week4,1959,159
TG_Kamareddy,week5,2392,2735
TG_Kamareddy,week6,592,579
TG_Kamareddy,week7,1816,478
TG_Kamareddy,week8,3701,1082
TG_Kamareddy,week9,12099,413
TG_Kamareddy,week10,11542,268
TG_Kamareddy,week11,10696,628
TG_Kamareddy,week12,23203,1077
TG_Kamareddy,week13,29674,1785
TG_Kamareddy,week14,19874,3945
TG_Kamareddy,week15,16814,4511
TG_Kamareddy,week16,5602,5938
TG_Kamareddy,week17,1126,9358
TG_Kamareddy,week18,-17,0
TG_Kamareddy,week19,2406,3394
TG_Kamareddy,week20,1952,1041
TG_Kamareddy,week21,11270,1046
TG_Kamareddy,week22,10704,1301
TG_Kamareddy,week23,15526,3455
TG_Kamareddy,week24,15578,6916
TG_Kamareddy,week25,6036,6440
TG_Kamareddy,week26,7271,6860
TG_Kamareddy,week27,2377,9446
TG_Kamareddy,week28,24,9992
TG_Kamareddy,week29,1227,6135
TG_Kamareddy,week30,5460,3889
TG_Kamareddy,week31,19041,3690
TG_Karimnagar,week1,470,0
TG_Karimnagar,week2,2601,0
TG_Karimnagar,week3,2195,0
TG_Karimnagar,week4,3144,1
TG_Karimnagar,week5,1837,1972
TG_Karimnagar,week6,545,1803
TG_Karimnagar,week7,2348,1780
TG_Karimnagar,week8,3262,2578
TG_Karimnagar,week9,4631,120
TG_Karimnagar,week10,5299,122
TG_Karimnagar,week11,6492,405
TG_Karimnagar,week12,15636,536
TG_Karimnagar,week13,27086,1697
TG_Karimnagar,week14,64523,4039
TG_Karimnagar,week15,43018,2590
TG_Karimnagar,week16,6785,4759
TG_Karimnagar,week17,1433,6837
TG_Karimnagar,week18,-16,0
TG_Karimnagar,week19,5086,5180
TG_Karimnagar,week20,4809,1286
TG_Karimnagar,week21,26599,407
TG_Karimnagar,week22,24994,676
TG_Karimnagar,week23,20993,1788
TG_Karimnagar,week24,33288,4367
TG_Karimnagar,week25,19781,1535
TG_Karimnagar,week26,8513,7430
TG_Karimnagar,week27,2085,19580
TG_Karimnagar,week28,5249,37096
TG_Karimnagar,week29,24162,38110
TG_Karimnagar,week30,32258,17164
TG_Karimnagar,week31,13901,8046
TG_Khammam,week1,1103,0
TG_Khammam,week2,3231,0
TG_Khammam,week3,1517,0
TG_Khammam,week4,2418,92
TG_Khammam,week5,2524,3140
TG_Khammam,week6,844,1980
TG_Khammam,week7,1666,1521
TG_Khammam,week8,2712,1561
TG_Khammam,week9,4606,315
TG_Khammam,week10,6645,558
TG_Khammam,week11,10499,306
TG_Khammam,week12,13175,2368
TG_Khammam,week13,20669,2827
TG_Khammam,week14,16671,5395
TG_Khammam,week15,16440,3497
TG_Khammam,week16,12173,8667
TG_Khammam,week17,948,7781
TG_Khammam,week18,-62,0
TG_Khammam,week19,6518,7730
TG_Khammam,week20,4483,829
TG_Khammam,week21,34203,410
TG_Khammam,week22,38401,86
TG_Khammam,week23,53575,1050
TG_Khammam,week24,46049,2473
TG_Khammam,week25,13924,3340
TG_Khammam,week26,15571,9210
TG_Khammam,week27,7489,15072
TG_Khammam,week28,17211,14482
TG_Khammam,week29,27698,6667
TG_Khammam,week30,39512,3686
TG_Khammam,week31,33531,2634
TG_Komaram Bheem,week1,530,0
TG_Komaram Bheem,week2,440,0
TG_Komaram Bheem,week3,383,0
TG_Komaram Bheem,week4,666,0
TG_Komaram Bheem,week5,1614,1843
TG_Komaram Bheem,week6,48,229
TG_Komaram Bheem,week7,238,284
TG_Komaram Bheem,week8,340,380
TG_Komaram Bheem,week9,358,106
TG_Komaram Bheem,week10,500,16
TG_Komaram Bheem,week11,1525,-3
TG_Komaram Bheem,week12,5668,111
TG_Komaram Bheem,week13,10662,196
TG_Komaram Bheem,week14,9966,547
TG_Komaram Bheem,week15,7788,586
TG_Komaram Bheem,week16,1144,1731
TG_Komaram Bheem,week17,12,130
TG_Komaram Bheem,week18,-1,0
TG_Komaram Bheem,week19,988,1913
TG_Komaram Bheem,week20,806,844
TG_Komaram Bheem,week21,4682,323
TG_Komaram Bheem,week22,2379,112
TG_Komaram Bheem,week23,3279,145
TG_Komaram Bheem,week24,5346,1464
TG_Komaram Bheem,week25,4266,3521
TG_Komaram Bheem,week26,4146,2643
TG_Komaram Bheem,week27,1757,2952
TG_Komaram Bheem,week28,-22,1794
TG_Komaram Bheem,week29,233,885
TG_Komaram Bheem,week30,933,444
TG_Komaram Bheem,week31,2410,310
TG_Mahabubabad,week1,112,0
TG_Mahabubabad,week2,766,0
TG_Mahabubabad,week3,272,0
TG_Mahabubabad,week4,2426,99
TG_Mahabubabad,week5,3206,3716
TG_Mahabubabad,week6,205,239
TG_Mahabubabad,week7,780,228
TG_Mahabubabad,week8,905,1700
TG_Mahabubabad,week9,1279,58
TG_Mahabubabad,week10,2196,86
TG_Mahabubabad,week11,3118,412
TG_Mahabubabad,week12,8398,780
TG_Mahabubabad,week13,25996,724
TG_Mahabubabad,week14,22136,1847
TG_Mahabubabad,week15,14253,1350
TG_Mahabubabad,week16,3945,3873
TG_Mahabubabad,week17,1064,7555
TG_Mahabubabad,week18,-10,0
TG_Mahabubabad,week19,1825,4110
TG_Mahabubabad,week20,1273,2485
TG_Mahabubabad,week21,3583,764
TG_Mahabubabad,week22,11552,76
TG_Mahabubabad,week23,25112,322
TG_Mahabubabad,week24,28948,766
TG_Mahabubabad,week25,9051,3049
TG_Mahabubabad,week26,7326,5698
TG_Mahabubabad,week27,2832,11377
TG_Mahabubabad,week28,39,8185
TG_Mahabubabad,week29,1261,3913
TG_Mahabubabad,week30,3086,2640
TG_Mahabubabad,week31,5236,1261
TG_Mahabubnagar,week1,798,0
TG_Mahabubnagar,week2,1959,0
TG_Mahabubnagar,week3,933,0
TG_Mahabubnagar,week4,1773,108
TG_Mahabubnagar,week5,2679,2930
TG_Mahabubnagar,week6,309,1403
TG_Mahabubnagar,week7,715,682
TG_Mahabubnagar,week8,670,1023
TG_Mahabubnagar,week9,1016,163
TG_Mahabubnagar,week10,2483,120
TG_Mahabubnagar,week11,8520,212
TG_Mahabubnagar,week12,17553,666
TG_Mahabubnagar,week13,19326,1222
TG_Mahabubnagar,week14,15743,1494
TG_Mahabubnagar,week15,11603,1520
TG_Mahabubnagar,week16,6088,4416
TG_Mahabubnagar,week17,1229,4825
TG_Mahabubnagar,week18,-31,0
TG_Mahabubnagar,week19,2350,3278
TG_Mahabubnagar,week20,1083,857
TG_Mahabubnagar,week21,7961,746
TG_Mahabubnagar,week22,10169,194
TG_Mahabubnagar,week23,12295,1232
TG_Mahabubnagar,week24,12709,4681
TG_Mahabubnagar,week25,5982,5117
TG_Mahabubnagar,week26,6699,6302
TG_Mahabubnagar,week27,1639,9266
TG_Mahabubnagar,week28,210,6246
TG_Mahabubnagar,week29,3180,3352
TG_Mahabubnagar,week30,5181,2015
TG_Mahabubnagar,week31,6569,1130
TG_Mancherial,week1,738,0
TG_Mancherial,week2,1082,0
TG_Mancherial,week3,579,0
TG_Mancherial,week4,1499,54
TG_Mancherial,week5,2005,2144
TG_Mancherial,week6,302,983
TG_Mancherial,week7,601,455
TG_Mancherial,week8,551,1177
TG_Mancherial,week9,1163,224
TG_Mancherial,week10,1737,110
TG_Mancherial,week11,2984,309
TG_Mancherial,week12,9864,618
TG_Mancherial,week13,16352,989
TG_Mancherial,week14,15864,1778
TG_Mancherial,week15,21327,1469
TG_Mancherial,week16,5570,2990
TG_Mancherial,week17,22,1012
TG_Mancherial,week18,-8,0
TG_Mancherial,week19,1464,1568
TG_Mancherial,week20,3497,147
TG_Mancherial,week21,17346,68
TG_Mancherial,week22,23462,45
TG_Mancherial,week23,17389,312
TG_Mancherial,week24,17526,3124
TG_Mancherial,week25,7675,5242
TG_Mancherial,week26,9255,10611
TG_Mancherial,week27,2137,11322
TG_Mancherial,week28,9068,10656
TG_Mancherial,week29,10701,4904
TG_Mancherial,week30,9824,2406
TG_Mancherial,week31,5528,1339
TG_Medak,week1,370,0
TG_Medak,week2,507,0
TG_Medak,week3,280,0
TG_Medak,week4,785,0
TG_Medak,week5,1635,1952
TG_Medak,week6,119,337
TG_Medak,week7,609,141
TG_Medak,week8,773,406
TG_Medak,week9,1915,248
TG_Medak,week10,4997,157
TG_Medak,week11,5542,140
TG_Medak,week12,12567,315
TG_Medak,week13,20551,611
TG_Medak,week14,20541,1267
TG_Medak,week15,21385,1507
TG_Medak,week16,6538,3050
TG_Medak,week17,3988,6038
TG_Medak,week18,-50,1
TG_Medak,week19,3658,3154
TG_Medak,week20,1651,581
TG_Medak,week21,7004,503
TG_Medak,week22,10648,1062
TG_Medak,week23,11294,1517
TG_Medak,week24,13719,3084
TG_Medak,week25,6169,3154
TG_Medak,week26,8148,3815
TG_Medak,week27,2497,7468
TG_Medak,week28,-222,9416
TG_Medak,week29,4918,4478
TG_Medak,week30,2961,3150
TG_Medak,week31,10189,2131
TG_Medchal Malkajgiri,week1,664,0
TG_Medchal Malkajgiri,week2,5246,0
TG_Medchal Malkajgiri,week3,1459,0
TG_Medchal Malkajgiri,week4,3642,200
TG_Medchal Malkajgiri,week5,2553,1425
TG_Medchal Malkajgiri,week6,1576,3667
TG_Medchal Malkajgiri,week7,8665,1530
TG_Medchal Malkajgiri,week8,17834,2728
TG_Medchal Malkajgiri,week9,21861,1363
TG_Medchal Malkajgiri,week10,29701,1688
TG_Medchal Malkajgiri,week11,65441,1882
TG_Medchal Malkajgiri,week12,57793,4029
TG_Medchal Malkajgiri,week13,46848,9055
TG_Medchal Malkajgiri,week14,49097,24401
TG_Medchal Malkajgiri,week15,45239,19557
TG_Medchal Malkajgiri,week16,19520,20950
TG_Medchal Malkajgiri,week17,2776,28352
TG_Medchal Malkajgiri,week18,-2340,921
TG_Medchal Malkajgiri,week19,30133,12898
TG_Medchal Malkajgiri,week20,86003,5178
TG_Medchal Malkajgiri,week21,162907,5812
TG_Medchal Malkajgiri,week22,191838,9244
TG_Medchal Malkajgiri,week23,205845,18987
TG_Medchal Malkajgiri,week24,183770,34273
TG_Medchal Malkajgiri,week25,75387,39710
TG_Medchal Malkajgiri,week26,73887,62277
TG_Medchal Malkajgiri,week27,29163,59338
TG_Medchal Malkajgiri,week28,18187,71432
TG_Medchal Malkajgiri,week29,63435,56930
TG_Medchal Malkajgiri,week30,70465,36844
TG_Medchal Malkajgiri,week31,67358,22717
TG_Mulugu,week1,453,0
TG_Mulugu,week2,132,0
TG_Mulugu,week3,276,0
TG_Mulugu,week4,563,27
TG_Mulugu,week5,1045,1155
TG_Mulugu,week6,25,195
TG_Mulugu,week7,93,176
TG_Mulugu,week8,311,345
TG_Mulugu,week9,111,169
TG_Mulugu,week10,321,55
TG_Mulugu,week11,910,125
TG_Mulugu,week12,3733,90
TG_Mulugu,week13,14102,130
TG_Mulugu,week14,16194,152
TG_Mulugu,week15,11288,215
TG_Mulugu,week16,2436,649
TG_Mulugu,week17,767,1350
TG_Mulugu,week18,-6,0
TG_Mulugu,week19,3449,5506
TG_Mulugu,week20,853,1052
TG_Mulugu,week21,254,396
TG_Mulugu,week22,1656,305
TG_Mulugu,week23,6242,1064
TG_Mulugu,week24,7980,671
TG_Mulugu,week25,4734,0
TG_Mulugu,week26,4240,2356
TG_Mulugu,week27,1670,4260
TG_Mulugu,week28,2193,3871
TG_Mulugu,week29,6130,2735
TG_Mulugu,week30,3411,2541
TG_Mulugu,week31,2627,1571
TG_Nagarkurnool,week1,831,0
TG_Nagarkurnool,week2,730,0
TG_Nagarkurnool,week3,124,0
TG_Nagarkurnool,week4,1180,0
TG_Nagarkurnool,week5,1595,2106
TG_Nagarkurnool,week6,78,451
TG_Nagarkurnool,week7,492,22
TG_Nagarkurnool,week8,802,518
TG_Nagarkurnool,week9,1435,243
TG_Nagarkurnool,week10,3626,102
TG_Nagarkurnool,week11,4949,197
TG_Nagarkurnool,week12,13726,536
TG_Nagarkurnool,week13,20365,743
TG_Nagarkurnool,week14,22165,2272
TG_Nagarkurnool,week15,13470,1800
TG_Nagarkurnool,week16,5730,4444
TG_Nagarkurnool,week17,810,3375
TG_Nagarkurnool,week18,-3,0
TG_Nagarkurnool,week19,1020,728
TG_Nagarkurnool,week20,1496,372
TG_Nagarkurnool,week21,7410,181
TG_Nagarkurnool,week22,5585,130
TG_Nagarkurnool,week23,8133,629
TG_Nagarkurnool,week24,10223,1244
TG_Nagarkurnool,week25,5565,4938
TG_Nagarkurnool,week26,7766,8872
TG_Nagarkurnool,week27,1871,8470
TG_Nagarkurnool,week28,-84,5466
TG_Nagarkurnool,week29,684,3568
TG_Nagarkurnool,week30,3033,1780
TG_Nagarkurnool,week31,3424,786
TG_Nalgonda,week1,1111,0
TG_Nalgonda,week2,1570,0
TG_Nalgonda,week3,1301,0
TG_Nalgonda,week4,2317,59
TG_Nalgonda,week5,2756,3260
TG_Nalgonda,week6,410,1003
TG_Nalgonda,week7,1395,1133
TG_Nalgonda,week8,1268,1193
TG_Nalgonda,week9,2379,41
TG_Nalgonda,week10,3290,468
TG_Nalgonda,week11,6406,764
TG_Nalgonda,week12,15008,827
TG_Nalgonda,week13,17506,1064
TG_Nalgonda,week14,24312,2070
TG_Nalgonda,week15,23383,2341
TG_Nalgonda,week16,11824,7251
TG_Nalgonda,week17,2277,7345
TG_Nalgonda,week18,-31,0
TG_Nalgonda,week19,5235,1315
TG_Nalgonda,week20,4301,397
TG_Nalgonda,week21,21608,211
TG_Nalgonda,week22,27838,733
TG_Nalgonda,week23,36069,1844
TG_Nalgonda,week24,34158,3311
TG_Nalgonda,week25,11655,4473
TG_Nalgonda,week26,14937,6408
TG_Nalgonda,week27,6694,15289
TG_Nalgonda,week28,15182,9044
TG_Nalgonda,week29,27655,6278
TG_Nalgonda,week30,14959,2733
TG_Nalgonda,week31,12063,2338
TG_Narayanpet,week1,529,0
TG_Narayanpet,week2,440,0
TG_Narayanpet,week3,99,0
TG_Narayanpet,week4,459,68
TG_Narayanpet,week5,962,1214
TG_Narayanpet,week6,38,153
TG_Narayanpet,week7,112,52
TG_Narayanpet,week8,294,183
TG_Narayanpet,week9,711,73
TG_Narayanpet,week10,1034,41
TG_Narayanpet,week11,1578,42
TG_Narayanpet,week12,5345,78
TG_Narayanpet,week13,5315,307
TG_Narayanpet,week14,4867,604
TG_Narayanpet,week15,6187,628
TG_Narayanpet,week16,2538,1728
TG_Narayanpet,week17,803,1504
TG_Narayanpet,week18,-9,0
TG_Narayanpet,week19,976,684
TG_Narayanpet,week20,861,576
TG_Narayanpet,week21,3255,188
TG_Narayanpet,week22,2927,56
TG_Narayanpet,week23,4402,647
TG_Narayanpet,week24,4133,388
TG_Narayanpet,week25,2511,993
TG_Narayanpet,week26,3491,1896
TG_Narayanpet,week27,1656,2079
TG_Narayanpet,week28,1974,1518
TG_Narayanpet,week29,2861,778
TG_Narayanpet,week30,2095,507
TG_Narayanpet,week31,1088,235
TG_Nirmal,week1,944,0
TG_Nirmal,week2,828,0
TG_Nirmal,week3,628,0
TG_Nirmal,week4,1041,2
TG_Nirmal,week5,1574,1620
TG_Nirmal,week6,8,570
TG_Nirmal,week7,1128,400
TG_Nirmal,week8,558,514
TG_Nirmal,week9,1382,271
TG_Nirmal,week10,2296,49
TG_Nirmal,week11,3105,568
TG_Nirmal,week12,19558,577
TG_Nirmal,week13,33444,625
TG_Nirmal,week14,30960,1306
TG_Nirmal,week15,21291,1635
TG_Nirmal,week16,3085,5361
TG_Nirmal,week17,1174,4137
TG_Nirmal,week18,-5,0
TG_Nirmal,week19,1928,4355
TG_Nirmal,week20,1497,990
TG_Nirmal,week21,5696,269
TG_Nirmal,week22,4654,243
TG_Nirmal,week23,7073,594
TG_Nirmal,week24,6948,3129
TG_Nirmal,week25,4538,7107
TG_Nirmal,week26,5502,6010
TG_Nirmal,week27,1460,9947
TG_Nirmal,week28,26,16423
TG_Nirmal,week29,2384,9323
TG_Nirmal,week30,3254,5512
TG_Nirmal,week31,6765,2625
TG_Nizamabad,week1,2056,0
TG_Nizamabad,week2,3790,0
TG_Nizamabad,week3,154,0
TG_Nizamabad,week4,3217,33
TG_Nizamabad,week5,2462,3603
TG_Nizamabad,week6,248,2399
TG_Nizamabad,week7,2309,259
TG_Nizamabad,week8,2304,1679
TG_Nizamabad,week9,4292,908
TG_Nizamabad,week10,4708,174
TG_Nizamabad,week11,7710,395
TG_Nizamabad,week12,26870,633
TG_Nizamabad,week13,29532,1304
TG_Nizamabad,week14,28512,2758
TG_Nizamabad,week15,27195,2797
TG_Nizamabad,week16,5248,6812
TG_Nizamabad,week17,897,8227
TG_Nizamabad,week18,-25,0
TG_Nizamabad,week19,3580,2079
TG_Nizamabad,week20,2919,375
TG_Nizamabad,week21,24782,616
TG_Nizamabad,week22,24964,522
TG_Nizamabad,week23,28723,1199
TG_Nizamabad,week24,29833,7000
TG_Nizamabad,week25,7289,10375
TG_Nizamabad,week26,5863,13597
TG_Nizamabad,week27,1317,21426
TG_Nizamabad,week28,2542,16341
TG_Nizamabad,week29,5468,8427
TG_Nizamabad,week30,20278,4458
TG_Nizamabad,week31,35742,3088
TG_Peddapalli,week1,298,0
TG_Peddapalli,week2,490,0
TG_Peddapalli,week3,318,0
TG_Peddapalli,week4,1482,56
TG_Peddapalli,week5,1554,1679
TG_Peddapalli,week6,151,436
TG_Peddapalli,week7,527,141
TG_Peddapalli,week8,653,819
TG_Peddapalli,week9,1192,452
TG_Peddapalli,week10,1980,108
TG_Peddapalli,week11,4347,351
TG_Peddapalli,week12,8367,727
TG_Peddapalli,week13,17098,886
TG_Peddapalli,week14,30925,1925
TG_Peddapalli,week15,24552,1385
TG_Peddapalli,week16,6038,4544
TG_Peddapalli,week17,201,4966
TG_Peddapalli,week18,-3,0
TG_Peddapalli,week19,2338,4263
TG_Peddapalli,week20,2883,604
TG_Peddapalli,week21,30422,148
TG_Peddapalli,week22,26299,97
TG_Peddapalli,week23,30822,316
TG_Peddapalli,week24,29710,1612
TG_Peddapalli,week25,5769,1107
TG_Peddapalli,week26,10944,4788
TG_Peddapalli,week27,4255,11986
TG_Peddapalli,week28,11523,13519
TG_Peddapalli,week29,13065,11804
TG_Peddapalli,week30,15306,7345
TG_Peddapalli,week31,8904,3249
TG_Rajanna Sircilla,week1,319,0
TG_Rajanna Sircilla,week2,513,0
TG_Rajanna Sircilla,week3,91,0
TG_Rajanna Sircilla,week4,762,5
TG_Rajanna Sircilla,week5,1112,1321
TG_Rajanna Sircilla,week6,0,177
TG_Rajanna Sircilla,week7,56,72
TG_Rajanna Sircilla,week8,174,350
TG_Rajanna Sircilla,week9,314,124
TG_Rajanna Sircilla,week10,1142,15
TG_Rajanna Sircilla,week11,2635,-98
TG_Rajanna Sircilla,week12,7311,45
TG_Rajanna Sircilla,week13,13063,166
TG_Rajanna Sircilla,week14,52614,470
TG_Rajanna Sircilla,week15,20970,884
TG_Rajanna Sircilla,week16,3138,2393
TG_Rajanna Sircilla,week17,583,2381
TG_Rajanna Sircilla,week18,-4,0
TG_Rajanna Sircilla,week19,1567,4388
TG_Rajanna Sircilla,week20,882,483
TG_Rajanna Sircilla,week21,5235,171
TG_Rajanna Sircilla,week22,11935,45
TG_Rajanna Sircilla,week23,9758,79
TG_Rajanna Sircilla,week24,9067,1595
TG_Rajanna Sircilla,week25,2792,1290
TG_Rajanna Sircilla,week26,3372,2902
TG_Rajanna Sircilla,week27,1869,7335
TG_Rajanna Sircilla,week28,-33,13149
TG_Rajanna Sircilla,week29,1219,18064
TG_Rajanna Sircilla,week30,2814,10728
TG_Rajanna Sircilla,week31,12651,2339
TG_Ranga Reddy,week1,623,0
TG_Ranga Reddy,week2,7633,0
TG_Ranga Reddy,week3,6870,0
TG_Ranga Reddy,week4,9898,89
TG_Ranga Reddy,week5,3266,3281
TG_Ranga Reddy,week6,1745,4838
TG_Ranga Reddy,week7,9796,4373
TG_Ranga Reddy,week8,14818,7318
TG_Ranga Reddy,week9,15776,2529
TG_Ranga Reddy,week10,21738,1754
TG_Ranga Reddy,week11,64998,1922
TG_Ranga Reddy,week12,57490,5802
TG_Ranga Reddy,week13,45296,7956
TG_Ranga Reddy,week14,35468,15049
TG_Ranga Reddy,week15,36027,16112
TG_Ranga Reddy,week16,14939,16329
TG_Ranga Reddy,week17,-1398,20256
TG_Ranga Reddy,week18,1973,1469
TG_Ranga Reddy,week19,28533,7598
TG_Ranga Reddy,week20,135628,3618
TG_Ranga Reddy,week21,253238,6414
TG_Ranga Reddy,week22,233054,8174
TG_Ranga Reddy,week23,167361,18484
TG_Ranga Reddy,week24,139358,37917
TG_Ranga Reddy,week25,80490,64600
TG_Ranga Reddy,week26,80935,81562
TG_Ranga Reddy,week27,37607,62368
TG_Ranga Reddy,week28,19854,52625
TG_Ranga Reddy,week29,37485,46452
TG_Ranga Reddy,week30,63150,39304
TG_Ranga Reddy,week31,59812,23336
TG_Sangareddy,week1,603,0
TG_Sangareddy,week2,1857,0
TG_Sangareddy,week3,794,0
TG_Sangareddy,week4,1713,96
TG_Sangareddy,week5,2142,2226
TG_Sangareddy,week6,1747,990
TG_Sangareddy,week7,1176,482
TG_Sangareddy,week8,1800,992
TG_Sangareddy,week9,2719,621
TG_Sangareddy,week10,5362,1757
TG_Sangareddy,week11,10460,409
TG_Sangareddy,week12,20685,675
TG_Sangareddy,week13,29328,1050
TG_Sangareddy,week14,22146,2506
TG_Sangareddy,week15,15434,2326
TG_Sangareddy,week16,10503,6259
TG_Sangareddy,week17,4115,9491
TG_Sangareddy,week18,-270,13
TG_Sangareddy,week19,6400,5731
TG_Sangareddy,week20,13611,2293
TG_Sangareddy,week21,35194,1422
TG_Sangareddy,week22,38648,566
TG_Sangareddy,week23,32358,427
TG_Sangareddy,week24,32249,5892
TG_Sangareddy,week25,17066,8683
TG_Sangareddy,week26,13942,13902
TG_Sangareddy,week27,5176,15419
TG_Sangareddy,week28,1749,16625
TG_Sangareddy,week29,7480,10339
TG_Sangareddy,week30,18350,5647
TG_Sangareddy,week31,24632,3392
TG_Siddipet,week1,876,0
TG_Siddipet,week2,1591,0
TG_Siddipet,week3,590,0
TG_Siddipet,week4,2537,52
TG_Siddipet,week5,2721,3055
TG_Siddipet,week6,563,1309
TG_Siddipet,week7,1321,460
TG_Siddipet,week8,1465,1549
TG_Siddipet,week9,2456,410
TG_Siddipet,week10,3599,307
TG_Siddipet,week11,7662,349
TG_Siddipet,week12,21665,532
TG_Siddipet,week13,45495,1364
TG_Siddipet,week14,88568,1991
TG_Siddipet,week15,13765,1902
TG_Siddipet,week16,4232,3065
TG_Siddipet,week17,817,5070
TG_Siddipet,week18,-45,0
TG_Siddipet,week19,4004,10634
TG_Siddipet,week20,3960,4251
TG_Siddipet,week21,17566,1469
TG_Siddipet,week22,15348,537
TG_Siddipet,week23,12709,1512
TG_Siddipet,week24,15469,4096
TG_Siddipet,week25,9501,1189
TG_Siddipet,week26,8711,3429
TG_Siddipet,week27,2022,14649
TG_Siddipet,week28,14,21681
TG_Siddipet,week29,4415,19290
TG_Siddipet,week30,7594,14625
TG_Siddipet,week31,11113,5726
TG_Suryapet,week1,977,0
TG_Suryapet,week2,883,0
TG_Suryapet,week3,344,0
TG_Suryapet,week4,707,42
TG_Suryapet,week5,1898,2018
TG_Suryapet,week6,51,464
TG_Suryapet,week7,3169,264
TG_Suryapet,week8,2362,386
TG_Suryapet,week9,5837,176
TG_Suryapet,week10,7900,87
TG_Suryapet,week11,6501,405
TG_Suryapet,week12,13259,900
TG_Suryapet,week13,19112,2545
TG_Suryapet,week14,25907,2916
TG_Suryapet,week15,22414,2479
TG_Suryapet,week16,7700,4319
TG_Suryapet,week17,3544,9208
TG_Suryapet,week18,-18,0
TG_Suryapet,week19,5570,4033
TG_Suryapet,week20,4114,1178
TG_Suryapet,week21,11986,708
TG_Suryapet,week22,10804,1123
TG_Suryapet,week23,20381,2486
TG_Suryapet,week24,21065,3752
TG_Suryapet,week25,10111,2922
